측정일시,측정소명,년,월,일,오존농도(ppm),미세먼지(㎍/㎥),초미세먼지(㎍/㎥)
20200523,중랑구,2020,5,23,0.035,51.0,32.0
20200523,종로구,2020,5,23,0.037,44.0,30.0
20200523,종로,2020,5,23,0.038,48.0,33.0
20200523,정릉로,2020,5,23,0.032,69.0,40.0
20200523,자연사박물관,2020,5,23,0.051,40.0,27.0
20200523,중구,2020,5,23,0.022,50.0,38.0
20200523,용산구,2020,5,23,0.035,45.0,29.0
20200523,성동구,2020,5,23,0.039,46.0,32.0
20200523,은평구,2020,5,23,0.049,48.0,36.0
20200523,성북구,2020,5,23,0.038,47.0,32.0
20200523,세곡,2020,5,23,0.032,57.0,38.0
20200523,송파구,2020,5,23,0.043,46.0,29.0
20200523,시흥대로,2020,5,23,0.031,55.0,34.0
20200523,서울숲,2020,5,23,0.029,43.0,25.0
20200523,양천구,2020,5,23,0.041,48.0,28.0
20200523,영등포구,2020,5,23,0.041,42.0,27.0
20200523,영등포로,2020,5,23,0.034,54.0,37.0
20200523,올림픽공원,2020,5,23,0.032,50.0,38.0
20200523,신촌로,2020,5,23,0.028,52.0,34.0
20200524,금천구,2020,5,24,0.029,23.0,18.0
20200524,마포구,2020,5,24,0.033,23.0,16.0
20200524,동작대로,2020,5,24,0.035,33.0,19.0
20200524,동작구,2020,5,24,0.031,26.0,17.0
20200524,동대문구,2020,5,24,0.036,23.0,14.0
20200524,도산대로,2020,5,24,0.037,23.0,16.0
20200524,도봉구,2020,5,24,0.037,21.0,15.0
20200524,노원구,2020,5,24,0.039,25.0,16.0
20200524,남산,2020,5,24,0.038,19.0,13.0
20200524,마포아트센터,2020,5,24,0.043,23.0,14.0
20200524,강남구,2020,5,24,0.038,22.0,17.0
20200524,광진구,2020,5,24,0.042,24.0,19.0
20200524,관악산,2020,5,24,0.043,17.0,11.0
20200524,관악구,2020,5,24,0.035,25.0,16.0
20200524,공항대로,2020,5,24,0.032,24.0,16.0
20200524,강서구,2020,5,24,0.03,26.0,16.0
20200524,강북구,2020,5,24,0.026,27.0,19.0
20200524,강변북로,2020,5,24,0.033,25.0,13.0
20200524,강동구,2020,5,24,0.037,25.0,19.0
20200524,강남대로,2020,5,24,0.034,21.0,12.0
20200524,북한산,2020,5,24,0.037,20.0,12.0
20200524,구로구,2020,5,24,0.041,21.0,18.0
20200524,서대문구,2020,5,24,0.037,26.0,19.0
20200524,궁동,2020,5,24,0.035,27.0,17.0
20200524,서초구,2020,5,24,0.045,24.0,19.0
20200524,서울숲,2020,5,24,0.026,23.0,13.0
20200524,화랑로,2020,5,24,0.035,32.0,21.0
20200524,홍릉로,2020,5,24,0.032,25.0,17.0
20200524,행주,2020,5,24,0.033,24.0,17.0
20200524,한강대로,2020,5,24,0.026,32.0,19.0
20200524,청계천로,2020,5,24,0.032,31.0,20.0
20200524,천호대로,2020,5,24,0.033,28.0,17.0
20200524,중랑구,2020,5,24,0.031,26.0,18.0
20200524,중구,2020,5,24,0.03428571428571429,,16.79591836734694
20200524,종로구,2020,5,24,0.032,25.0,17.0
20200524,종로,2020,5,24,0.033,28.0,20.0
20200524,정릉로,2020,5,24,0.034,33.0,20.0
20200524,용산구,2020,5,24,0.029,25.0,17.0
20200524,은평구,2020,5,24,0.041,23.0,18.0
20200524,올림픽공원,2020,5,24,0.029,25.0,19.0
20200524,영등포로,2020,5,24,0.029,28.0,20.0
20200524,영등포구,2020,5,24,0.034,22.0,14.0
20200524,양천구,2020,5,24,0.029,24.0,15.0
20200524,신촌로,2020,5,24,0.027,28.0,18.0
20200524,시흥대로,2020,5,24,0.032,27.0,18.0
20200524,송파구,2020,5,24,0.042,24.0,18.0
20200524,세곡,2020,5,24,0.03,25.0,15.0
20200524,성북구,2020,5,24,0.034,25.0,17.0
20200524,성동구,2020,5,24,0.034,24.0,18.0
20200524,자연사박물관,2020,5,24,0.04,22.0,16.0
20200525,남산,2020,5,25,0.04,40.0,28.0
20200525,노원구,2020,5,25,0.041,30.0,18.0
20200525,도봉구,2020,5,25,0.04,34.0,26.0
20200525,도산대로,2020,5,25,0.041,42.0,33.0
20200525,마포아트센터,2020,5,25,0.047,31.0,20.0
20200525,동작구,2020,5,25,0.035,40.0,26.0
20200525,동작대로,2020,5,25,0.034,58.0,36.0
20200525,마포구,2020,5,25,0.037,30.0,22.0
20200525,동대문구,2020,5,25,0.036,31.0,18.0
20200525,금천구,2020,5,25,0.032,36.0,29.0
20200525,관악구,2020,5,25,0.04,36.0,25.0
20200525,구로구,2020,5,25,0.048,44.0,35.0
20200525,광진구,2020,5,25,0.046,31.0,24.0
20200525,관악산,2020,5,25,0.028,35.0,20.0
20200525,북한산,2020,5,25,0.039,35.0,23.0
20200525,공항대로,2020,5,25,0.036,35.0,23.0
20200525,강서구,2020,5,25,0.037,34.0,22.0
20200525,강북구,2020,5,25,0.027,33.0,21.0
20200525,강변북로,2020,5,25,0.026,52.0,33.0
20200525,강동구,2020,5,25,0.042,33.0,22.0
20200525,강남대로,2020,5,25,0.028,40.0,30.0
20200525,강남구,2020,5,25,0.042,32.0,22.0
20200525,궁동,2020,5,25,0.044,38.0,27.0
20200525,서대문구,2020,5,25,0.038,49.0,39.0
20200525,송파구,2020,5,25,0.04,31.0,20.0
20200525,서초구,2020,5,25,0.049,44.0,35.0
20200525,화랑로,2020,5,25,0.033,56.0,36.0
20200525,홍릉로,2020,5,25,0.03,34.0,24.0
20200525,행주,2020,5,25,0.034,40.0,28.0
20200525,한강대로,2020,5,25,0.03,41.0,24.0
20200525,청계천로,2020,5,25,0.031,42.0,27.0
20200525,천호대로,2020,5,25,0.033,35.0,18.0
20200525,중랑구,2020,5,25,0.032,36.0,22.0
20200525,중구,2020,5,25,0.041,41.0,30.0
20200525,종로구,2020,5,25,0.033,34.0,23.0
20200525,종로,2020,5,25,0.035,37.0,24.0
20200525,서울숲,2020,5,25,0.029,30.0,17.0
20200525,정릉로,2020,5,25,0.028,62.0,36.0
20200525,은평구,2020,5,25,0.043,42.0,34.0
20200525,올림픽공원,2020,5,25,0.03,33.0,24.0
20200525,영등포로,2020,5,25,0.031,42.0,31.0
20200525,영등포구,2020,5,25,0.039,31.0,20.0
20200525,양천구,2020,5,25,0.04,34.0,19.0
20200525,신촌로,2020,5,25,0.028,41.0,26.0
20200525,시흥대로,2020,5,25,0.035,39.0,27.0
20200525,세곡,2020,5,25,0.028,45.0,33.0
20200525,성북구,2020,5,25,0.035,39.0,27.0
20200525,성동구,2020,5,25,0.037,33.0,24.0
20200525,자연사박물관,2020,5,25,0.045,31.0,21.0
20200525,용산구,2020,5,25,0.032,35.0,22.0
20200526,노원구,2020,5,26,0.04,43.0,22.0
20200526,화랑로,2020,5,26,0.027,70.0,46.0
20200526,북한산,2020,5,26,0.041,32.0,20.0
20200526,마포아트센터,2020,5,26,0.04,34.0,21.0
20200526,마포구,2020,5,26,0.033,29.0,23.0
20200526,동작대로,2020,5,26,0.025,63.0,39.0
20200526,동작구,2020,5,26,0.027,41.0,26.0
20200526,동대문구,2020,5,26,0.032,36.0,22.0
20200526,도산대로,2020,5,26,0.031,49.0,39.0
20200526,도봉구,2020,5,26,0.04,47.0,38.0
20200526,금천구,2020,5,26,0.02,36.0,27.0
20200526,궁동,2020,5,26,0.029,36.0,23.0
20200526,구로구,2020,5,26,0.04,46.0,36.0
20200526,광진구,2020,5,26,0.035,36.0,28.0
20200526,관악산,2020,5,26,0.039,26.0,17.0
20200526,관악구,2020,5,26,0.031,35.0,23.0
20200526,공항대로,2020,5,26,0.034,38.0,24.0
20200526,강서구,2020,5,26,0.035,32.0,20.0
20200526,강북구,2020,5,26,0.027,44.0,27.0
20200526,강변북로,2020,5,26,0.018,57.0,36.0
20200526,강동구,2020,5,26,0.031,43.0,29.0
20200526,강남대로,2020,5,26,0.019,43.0,29.0
20200526,강남구,2020,5,26,0.032,37.0,24.0
20200526,서대문구,2020,5,26,0.034,48.0,38.0
20200526,서울숲,2020,5,26,0.021,32.0,17.0
20200526,남산,2020,5,26,0.036,43.0,30.0
20200526,성동구,2020,5,26,0.029,38.0,25.0
20200526,서초구,2020,5,26,0.039,47.0,38.0
20200526,행주,2020,5,26,0.031,55.0,36.0
20200526,한강대로,2020,5,26,0.025,42.0,25.0
20200526,청계천로,2020,5,26,0.027,48.0,31.0
20200526,천호대로,2020,5,26,0.025,48.0,25.0
20200526,중랑구,2020,5,26,0.026,47.0,28.0
20200526,중구,2020,5,26,0.031,40.0,28.0
20200526,종로구,2020,5,26,0.029,39.0,24.0
20200526,종로,2020,5,26,0.03,41.0,26.0
20200526,정릉로,2020,5,26,0.026,63.0,38.0
20200526,자연사박물관,2020,5,26,0.04,34.0,20.0
20200526,은평구,2020,5,26,0.039,41.0,32.0
20200526,홍릉로,2020,5,26,0.027,37.0,27.0
20200526,성북구,2020,5,26,0.031,42.0,28.0
20200526,올림픽공원,2020,5,26,0.024,43.0,28.0
20200526,영등포로,2020,5,26,0.025,46.0,33.0
20200526,영등포구,2020,5,26,0.033,32.0,20.0
20200526,양천구,2020,5,26,0.036,38.0,20.0
20200526,신촌로,2020,5,26,0.023,47.0,29.0
20200526,시흥대로,2020,5,26,0.027,44.0,26.0
20200526,송파구,2020,5,26,0.032,32.0,20.0
20200526,세곡,2020,5,26,0.024,50.0,35.0
20200526,용산구,2020,5,26,0.024,33.0,20.0
20200527,노원구,2020,5,27,0.042,19.0,11.0
20200527,도봉구,2020,5,27,0.044,19.0,10.0
20200527,도산대로,2020,5,27,0.039,25.0,15.0
20200527,동대문구,2020,5,27,0.041,20.0,10.0
20200527,서대문구,2020,5,27,0.043,24.0,14.0
20200527,동작대로,2020,5,27,0.029,38.0,18.0
20200527,마포구,2020,5,27,0.035,22.0,13.0
20200527,마포아트센터,2020,5,27,0.047,21.0,10.0
20200527,남산,2020,5,27,0.045,20.0,10.0
20200527,북한산,2020,5,27,0.045,20.0,9.0
20200527,동작구,2020,5,27,0.033,27.0,14.0
20200527,금천구,2020,5,27,0.025,22.0,14.0
20200527,관악구,2020,5,27,0.037,24.0,12.0
20200527,구로구,2020,5,27,0.044,26.0,14.0
20200527,광진구,2020,5,27,0.045,21.0,13.0
20200527,관악산,2020,5,27,0.028,24.0,10.0
20200527,공항대로,2020,5,27,0.034,30.0,15.0
20200527,강서구,2020,5,27,0.036,24.0,13.0
20200527,강북구,2020,5,27,0.034,23.0,12.0
20200527,강변북로,2020,5,27,0.026,27.0,12.0
20200527,강동구,2020,5,27,0.036,18.0,12.0
20200527,강남대로,2020,5,27,0.025,30.0,12.0
20200527,강남구,2020,5,27,0.042,21.0,14.0
20200527,궁동,2020,5,27,0.03,24.0,14.0
20200527,서울숲,2020,5,27,0.026,22.0,10.0
20200527,자연사박물관,2020,5,27,0.048,21.0,13.0
20200527,성동구,2020,5,27,0.038,23.0,15.0
20200527,서초구,2020,5,27,0.046,24.0,16.0
20200527,화랑로,2020,5,27,0.028,25.0,11.0
20200527,홍릉로,2020,5,27,0.036,24.0,12.0
20200527,행주,2020,5,27,0.044,30.0,15.0
20200527,한강대로,2020,5,27,0.034,29.0,14.0
20200527,청계천로,2020,5,27,0.035,27.0,17.0
20200527,천호대로,2020,5,27,0.032,26.0,11.0
20200527,중구,2020,5,27,0.039,19.0,14.0
20200527,종로구,2020,5,27,0.036,22.0,14.0
20200527,종로,2020,5,27,0.038,26.0,15.0
20200527,정릉로,2020,5,27,0.032,31.0,16.0
20200527,중랑구,2020,5,27,0.033,21.0,11.0
20200527,은평구,2020,5,27,0.046,23.0,13.0
20200527,성북구,2020,5,27,0.036,23.0,11.0
20200527,송파구,2020,5,27,0.042,23.0,13.0
20200527,시흥대로,2020,5,27,0.033,27.0,16.0
20200527,신촌로,2020,5,27,0.026,28.0,15.0
20200527,양천구,2020,5,27,0.039,22.0,11.0
20200527,세곡,2020,5,27,0.025,28.0,16.0
20200527,영등포로,2020,5,27,0.03,26.0,15.0
20200527,올림픽공원,2020,5,27,0.031,20.0,12.0
20200527,용산구,2020,5,27,0.031,26.0,14.0
20200527,영등포구,2020,5,27,0.038,22.0,11.0
20200528,노원구,2020,5,28,0.046,28.0,18.0
20200528,서대문구,2020,5,28,0.046,35.0,25.0
20200528,북한산,2020,5,28,0.049,25.0,15.0
20200528,마포아트센터,2020,5,28,0.056,25.0,14.0
20200528,마포구,2020,5,28,0.041,26.0,16.0
20200528,동작대로,2020,5,28,0.036,39.0,23.0
20200528,동작구,2020,5,28,0.04,28.0,16.0
20200528,동대문구,2020,5,28,0.047,27.0,16.0
20200528,도산대로,2020,5,28,0.036,39.0,24.0
20200528,도봉구,2020,5,28,0.05,30.0,20.0
20200528,금천구,2020,5,28,0.031,22.0,15.0
20200528,강남구,2020,5,28,0.048,26.0,18.0
20200528,구로구,2020,5,28,0.053,29.0,20.0
20200528,광진구,2020,5,28,0.052,28.0,19.0
20200528,관악산,2020,5,28,0.046,23.0,17.0
20200528,관악구,2020,5,28,0.045,24.0,14.0
20200528,공항대로,2020,5,28,0.041,31.0,17.0
20200528,강서구,2020,5,28,0.041,26.0,16.0
20200528,강북구,2020,5,28,0.038,29.0,18.0
20200528,강변북로,2020,5,28,0.032,38.0,22.0
20200528,강동구,2020,5,28,0.041,32.0,21.0
20200528,강남대로,2020,5,28,0.027,32.0,20.0
20200528,서울숲,2020,5,28,0.034,27.0,14.0
20200528,궁동,2020,5,28,0.039,29.0,18.0
20200528,서초구,2020,5,28,0.054,31.0,23.0
20200528,남산,2020,5,28,0.052,29.0,17.0
20200528,성북구,2020,5,28,0.046,34.0,22.0
20200528,화랑로,2020,5,28,0.034,40.0,21.0
20200528,홍릉로,2020,5,28,0.038,31.0,19.0
20200528,행주,2020,5,28,0.033,38.0,19.0
20200528,한강대로,2020,5,28,0.038,41.0,21.0
20200528,청계천로,2020,5,28,0.039,37.0,25.0
20200528,천호대로,2020,5,28,0.037,34.0,18.0
20200528,중구,2020,5,28,0.041,27.0,21.0
20200528,종로구,2020,5,28,0.039,30.0,20.0
20200528,종로,2020,5,28,0.045,32.0,21.0
20200528,정릉로,2020,5,28,0.037,51.0,28.0
20200528,자연사박물관,2020,5,28,0.055,26.0,17.0
20200528,중랑구,2020,5,28,0.039,33.0,20.0
20200528,은평구,2020,5,28,0.05,31.0,22.0
20200528,성동구,2020,5,28,0.044,28.0,19.0
20200528,송파구,2020,5,28,0.048,27.0,17.0
20200528,시흥대로,2020,5,28,0.038,29.0,18.0
20200528,신촌로,2020,5,28,0.033,33.0,20.0
20200528,양천구,2020,5,28,0.045,29.0,15.0
20200528,세곡,2020,5,28,0.032,34.0,21.0
20200528,영등포로,2020,5,28,0.036,31.0,21.0
20200528,올림픽공원,2020,5,28,0.036,28.0,20.0
20200528,용산구,2020,5,28,0.034,27.0,16.0
20200528,영등포구,2020,5,28,0.044,25.0,14.0
20200529,노원구,2020,5,29,0.041,30.0,19.0
20200529,서대문구,2020,5,29,0.04,38.0,24.0
20200529,북한산,2020,5,29,0.049,29.0,13.0
20200529,마포아트센터,2020,5,29,0.045,32.0,17.0
20200529,마포구,2020,5,29,0.033,31.0,19.0
20200529,동작대로,2020,5,29,0.026,54.0,28.0
20200529,동작구,2020,5,29,0.032,38.0,21.0
20200529,동대문구,2020,5,29,0.039,31.0,17.0
20200529,도산대로,2020,5,29,0.027,42.0,26.0
20200529,도봉구,2020,5,29,0.045,30.0,18.0
20200529,남산,2020,5,29,0.045,34.0,19.0
20200529,강남대로,2020,5,29,0.022,41.0,23.0
20200529,궁동,2020,5,29,0.029,34.0,19.0
20200529,구로구,2020,5,29,0.039,40.0,24.0
20200529,광진구,2020,5,29,0.042,35.0,22.0
20200529,관악산,2020,5,29,0.02,38.0,21.0
20200529,관악구,2020,5,29,0.032,36.0,20.0
20200529,공항대로,2020,5,29,0.029,40.0,21.0
20200529,강서구,2020,5,29,0.032,33.0,19.0
20200529,강북구,2020,5,29,0.037,33.0,20.0
20200529,강변북로,2020,5,29,0.022,45.0,22.0
20200529,강동구,2020,5,29,0.034,34.0,24.0
20200529,서울숲,2020,5,29,0.027,32.0,17.0
20200529,금천구,2020,5,29,0.021,31.0,20.0
20200529,서초구,2020,5,29,0.043,40.0,27.0
20200529,강남구,2020,5,29,0.038,31.0,21.0
20200529,성북구,2020,5,29,0.034,35.0,20.0
20200529,화랑로,2020,5,29,0.025,38.0,21.0
20200529,홍릉로,2020,5,29,0.033,36.0,20.0
20200529,행주,2020,5,29,0.024,43.0,24.0
20200529,한강대로,2020,5,29,0.03,51.0,23.0
20200529,청계천로,2020,5,29,0.035,39.0,27.0
20200529,천호대로,2020,5,29,0.028,40.0,20.0
20200529,중랑구,2020,5,29,0.033,34.0,21.0
20200529,중구,2020,5,29,0.036,31.0,22.0
20200529,종로구,2020,5,29,0.033,33.0,21.0
20200529,종로,2020,5,29,0.04,36.0,23.0
20200529,정릉로,2020,5,29,0.028,45.0,23.0
20200529,성동구,2020,5,29,0.036,35.0,22.0
20200529,은평구,2020,5,29,0.044,35.0,20.0
20200529,용산구,2020,5,29,0.031,36.0,21.0
20200529,올림픽공원,2020,5,29,0.029,33.0,22.0
20200529,영등포로,2020,5,29,0.022,38.0,25.0
20200529,영등포구,2020,5,29,0.028,31.0,18.0
20200529,양천구,2020,5,29,0.033,36.0,19.0
20200529,신촌로,2020,5,29,0.022,42.0,24.0
20200529,시흥대로,2020,5,29,0.023,39.0,23.0
20200529,송파구,2020,5,29,0.036,34.0,20.0
20200529,세곡,2020,5,29,0.026,44.0,26.0
20200529,자연사박물관,2020,5,29,0.046,30.0,19.0
20200530,도봉구,2020,5,30,0.064,35.0,23.0
20200530,도산대로,2020,5,30,0.036,42.0,26.0
20200530,동대문구,2020,5,30,0.053,35.0,21.0
20200530,동작구,2020,5,30,0.043,44.0,27.0
20200530,서대문구,2020,5,30,0.06,41.0,26.0
20200530,마포구,2020,5,30,0.047,37.0,26.0
20200530,마포아트센터,2020,5,30,0.061,37.0,23.0
20200530,북한산,2020,5,30,0.062,37.0,19.0
20200530,노원구,2020,5,30,0.056,36.0,23.0
20200530,동작대로,2020,5,30,0.039,53.0,29.0
20200530,남산,2020,5,30,0.056,36.0,20.0
20200530,관악구,2020,5,30,0.047,43.0,26.0
20200530,궁동,2020,5,30,0.049,44.0,29.0
20200530,구로구,2020,5,30,0.054,48.0,31.0
20200530,광진구,2020,5,30,0.055,37.0,25.0
20200530,관악산,2020,5,30,0.041,38.0,23.0
20200530,공항대로,2020,5,30,0.049,49.0,29.0
20200530,강서구,2020,5,30,0.048,43.0,28.0
20200530,강북구,2020,5,30,0.048,42.0,26.0
20200530,강변북로,2020,5,30,0.035,42.0,21.0
20200530,강동구,2020,5,30,0.046,36.0,27.0
20200530,서울숲,2020,5,30,0.036,38.0,22.0
20200530,강남구,2020,5,30,0.049,36.0,26.0
20200530,금천구,2020,5,30,0.034,35.0,26.0
20200530,강남대로,2020,5,30,0.036,39.0,22.0
20200530,서초구,2020,5,30,0.054,43.0,30.0
20200530,성북구,2020,5,30,0.053,38.0,24.0
20200530,성동구,2020,5,30,0.05,37.0,27.0
20200530,화랑로,2020,5,30,0.039,40.0,22.0
20200530,홍릉로,2020,5,30,0.048,39.0,24.0
20200530,행주,2020,5,30,0.04,51.0,30.0
20200530,한강대로,2020,5,30,0.042,53.0,28.0
20200530,청계천로,2020,5,30,0.048,44.0,30.0
20200530,중랑구,2020,5,30,0.047,38.0,24.0
20200530,중구,2020,5,30,0.045,33.0,26.0
20200530,종로구,2020,5,30,0.043,37.0,25.0
20200530,종로,2020,5,30,0.052,40.0,27.0
20200530,정릉로,2020,5,30,0.047,47.0,26.0
20200530,천호대로,2020,5,30,0.04,42.0,24.0
20200530,은평구,2020,5,30,0.068,38.0,25.0
20200530,용산구,2020,5,30,0.045,39.0,26.0
20200530,올림픽공원,2020,5,30,0.038,35.0,24.0
20200530,영등포로,2020,5,30,0.039,47.0,32.0
20200530,영등포구,2020,5,30,0.05,40.0,26.0
20200530,양천구,2020,5,30,0.052,43.0,26.0
20200530,신촌로,2020,5,30,0.039,42.0,28.0
20200530,시흥대로,2020,5,30,0.036,49.0,32.0
20200530,송파구,2020,5,30,0.051,39.0,25.0
20200530,자연사박물관,2020,5,30,0.067,36.0,24.0
20200530,세곡,2020,5,30,0.041,40.0,25.0
20200531,노원구,2020,5,31,0.066,43.0,30.0
20200531,도봉구,2020,5,31,0.069,42.0,32.0
20200531,도산대로,2020,5,31,0.046,45.0,31.0
20200531,동대문구,2020,5,31,0.058,38.0,26.0
20200531,북한산,2020,5,31,0.071,39.0,24.0
20200531,동작대로,2020,5,31,0.052,53.0,33.0
20200531,마포구,2020,5,31,0.051,36.0,28.0
20200531,마포아트센터,2020,5,31,0.067,36.0,25.0
20200531,남산,2020,5,31,0.063,38.0,25.0
20200531,동작구,2020,5,31,0.051,40.0,30.0
20200531,금천구,2020,5,31,0.037,34.0,26.0
20200531,강남구,2020,5,31,0.059,38.0,30.0
20200531,구로구,2020,5,31,0.059,43.0,32.0
20200531,광진구,2020,5,31,0.064,40.0,31.0
20200531,관악산,2020,5,31,0.046,39.0,29.0
20200531,관악구,2020,5,31,0.055,37.0,26.0
20200531,공항대로,2020,5,31,0.048,43.0,30.0
20200531,강서구,2020,5,31,0.045,39.0,27.0
20200531,강북구,2020,5,31,0.049,46.0,33.0
20200531,강변북로,2020,5,31,0.049,47.0,29.0
20200531,강동구,2020,5,31,0.053,42.0,32.0
20200531,강남대로,2020,5,31,0.047,39.0,26.0
20200531,서대문구,2020,5,31,0.06,47.0,34.0
20200531,궁동,2020,5,31,0.048,37.0,26.0
20200531,서울숲,2020,5,31,0.043,40.0,25.0
20200531,자연사박물관,2020,5,31,0.068,37.0,28.0
20200531,성동구,2020,5,31,0.058,38.0,30.0
20200531,화랑로,2020,5,31,0.049,51.0,31.0
20200531,홍릉로,2020,5,31,0.054,41.0,30.0
20200531,행주,2020,5,31,0.039,54.0,33.0
20200531,한강대로,2020,5,31,0.051,49.0,31.0
20200531,청계천로,2020,5,31,0.054,49.0,36.0
20200531,천호대로,2020,5,31,0.053,45.0,29.0
20200531,중구,2020,5,31,0.049,37.0,31.0
20200531,종로구,2020,5,31,0.045,40.0,29.0
20200531,종로,2020,5,31,0.059,42.0,31.0
20200531,정릉로,2020,5,31,0.057,57.0,36.0
20200531,서초구,2020,5,31,0.064,43.0,34.0
20200531,중랑구,2020,5,31,0.052,42.0,30.0
20200531,용산구,2020,5,31,0.048,41.0,29.0
20200531,은평구,2020,5,31,0.07,41.0,31.0
20200531,세곡,2020,5,31,0.048,44.0,33.0
20200531,송파구,2020,5,31,0.062,40.0,29.0
20200531,시흥대로,2020,5,31,0.049,42.0,30.0
20200531,신촌로,2020,5,31,0.048,43.0,30.0
20200531,성북구,2020,5,31,0.057,43.0,30.0
20200531,영등포구,2020,5,31,0.055,38.0,26.0
20200531,영등포로,2020,5,31,0.047,45.0,34.0
20200531,올림픽공원,2020,5,31,0.044,40.0,31.0
20200531,양천구,2020,5,31,0.055,40.0,26.0
20200601,남산,2020,6,1,0.044,16.0,5.0
20200601,북한산,2020,6,1,0.049,17.0,6.0
20200601,마포아트센터,2020,6,1,0.049,16.0,6.0
20200601,마포구,2020,6,1,0.039,18.0,8.0
20200601,동작대로,2020,6,1,0.039,27.0,10.0
20200601,동작구,2020,6,1,0.036,20.0,9.0
20200601,동대문구,2020,6,1,0.042,16.0,7.0
20200601,도산대로,2020,6,1,0.034,19.0,7.0
20200601,도봉구,2020,6,1,0.049,16.0,6.0
20200601,노원구,2020,6,1,0.047,18.0,8.0
20200601,금천구,2020,6,1,0.026,16.0,9.0
20200601,강남구,2020,6,1,0.044,16.0,9.0
20200601,구로구,2020,6,1,0.048,19.0,9.0
20200601,광진구,2020,6,1,0.049,19.0,9.0
20200601,관악산,2020,6,1,0.05,13.0,5.0
20200601,관악구,2020,6,1,0.041,20.0,9.0
20200601,공항대로,2020,6,1,0.042,32.0,10.0
20200601,강서구,2020,6,1,0.037,19.0,9.0
20200601,강북구,2020,6,1,0.036,19.0,9.0
20200601,강변북로,2020,6,1,0.034,20.0,6.0
20200601,강동구,2020,6,1,0.038,16.0,9.0
20200601,강남대로,2020,6,1,0.036,20.0,5.0
20200601,서대문구,2020,6,1,0.047,20.0,8.0
20200601,궁동,2020,6,1,0.043,17.0,9.0
20200601,서울숲,2020,6,1,0.031,17.0,5.0
20200601,서초구,2020,6,1,0.048,19.0,9.0
20200601,성동구,2020,6,1,0.038,19.0,10.0
20200601,화랑로,2020,6,1,0.038,21.0,9.0
20200601,홍릉로,2020,6,1,0.036,20.0,8.0
20200601,행주,2020,6,1,0.045,24.0,9.0
20200601,한강대로,2020,6,1,0.031,33.0,11.0
20200601,청계천로,2020,6,1,0.036,23.0,14.0
20200601,천호대로,2020,6,1,0.037,21.0,8.0
20200601,중구,2020,6,1,0.035,18.0,10.0
20200601,종로구,2020,6,1,0.034,18.0,10.0
20200601,종로,2020,6,1,0.041,23.0,12.0
20200601,정릉로,2020,6,1,0.039,24.0,10.0
20200601,자연사박물관,2020,6,1,0.052,18.0,8.0
20200601,중랑구,2020,6,1,0.038,18.0,10.0
20200601,용산구,2020,6,1,0.034,21.0,10.0
20200601,은평구,2020,6,1,0.053,17.0,7.0
20200601,세곡,2020,6,1,0.035,20.0,8.0
