측정일자,측정소명,미세먼지(㎍/㎥)
20200226,노원구,14
20200226,강서구,19
20200226,구로구,18
20200226,영등포구,20
20200226,동작구,22
20200226,관악구,18
20200226,금천구,15
20200226,양천구,20
20200226,강남구,17
20200226,서초구,21
20200226,송파구,20
20200226,강동구,19
20200227,중구,11
20200227,종로구,13
20200227,용산구,12
20200227,은평구,12
20200227,서대문구,11
20200227,마포구,14
20200227,광진구,10
20200227,성동구,12
20200227,중랑구,12
20200227,동대문구,12
20200227,성북구,15
20200227,도봉구,11
20200227,강북구,12
20200227,노원구,11
20200227,강서구,15
20200227,구로구,14
20200227,영등포구,15
20200227,동작구,17
20200227,관악구,16
20200227,금천구,15
20200227,양천구,16
20200227,강남구,12
20200227,서초구,13
20200227,송파구,14
20200227,강동구,11
20200228,중구,24
20200228,종로구,25
20200228,용산구,24
20200228,은평구,25
20200228,서대문구,25
20200228,마포구,22
20200228,광진구,26
20200228,성동구,24
20200228,중랑구,25
20200228,동대문구,22
20200228,성북구,26
20200228,도봉구,22
20200228,강북구,26
20200228,노원구,20
20200228,강서구,30
20200228,구로구,31
20200228,영등포구,24
20200228,동작구,29
20200228,관악구,27
20200228,금천구,28
20200228,양천구,31
20200228,강남구,24
20200228,서초구,31
20200228,송파구,25
20200228,강동구,27
20200229,중구,19
20200229,종로구,24
20200229,용산구,21
20200229,은평구,20
20200229,서대문구,20
20200229,마포구,23
20200229,광진구,26
20200229,성동구,23
20200229,중랑구,25
20200229,동대문구,22
20200229,성북구,24
20200229,도봉구,22
20200229,강북구,24
20200229,노원구,20
20200229,강서구,25
20200229,구로구,27
20200229,영등포구,23
20200229,동작구,27
20200229,관악구,24
20200229,금천구,22
20200229,양천구,27
20200229,강남구,22
20200229,서초구,32
20200229,송파구,23
20200229,강동구,25
20200301,중구,43
20200301,종로구,45
20200301,용산구,42
20200301,은평구,42
20200301,서대문구,45
20200301,마포구,42
20200301,광진구,45
20200301,성동구,43
20200301,중랑구,46
20200301,동대문구,42
20200301,성북구,43
20200301,도봉구,41
20200301,강북구,47
20200301,노원구,39
20200301,강서구,50
20200301,구로구,52
20200301,영등포구,44
20200301,동작구,52
20200301,관악구,47
20200301,금천구,47
20200301,양천구,49
20200301,강남구,41
20200301,서초구,61
20200301,송파구,43
20200301,강동구,45
20200302,중구,37
20200302,종로구,39
20200302,용산구,41
20200302,은평구,36
20200302,서대문구,36
20200302,마포구,35
20200302,광진구,37
20200302,성동구,37
20200302,중랑구,41
20200302,동대문구,33
20200302,성북구,34
20200302,도봉구,34
20200302,강북구,44
20200302,노원구,36
20200302,강서구,41
20200302,구로구,38
20200302,영등포구,37
20200302,동작구,46
20200302,관악구,40
20200302,금천구,40
20200302,양천구,42
20200302,강남구,36
20200302,서초구,44
20200302,송파구,39
20200302,강동구,42
20200303,중구,44
20200303,종로구,46
20200303,용산구,44
20200303,은평구,44
20200303,서대문구,44
20200303,마포구,39
20200303,광진구,49
20200303,성동구,44
20200303,중랑구,48
20200303,동대문구,43
20200303,성북구,45
20200303,도봉구,41
20200303,강북구,48
20200303,노원구,40
20200303,강서구,53
20200303,구로구,49
20200303,영등포구,44
20200303,동작구,53
20200303,관악구,49
20200303,금천구,47
20200303,양천구,52
20200303,강남구,44
20200303,서초구,58
20200303,송파구,44
20200303,강동구,51
20200304,중구,44
20200304,종로구,47
20200304,용산구,48
20200304,은평구,44
20200304,서대문구,46
20200304,마포구,42
20200304,광진구,44
20200304,성동구,44
20200304,중랑구,47
20200304,동대문구,41
20200304,성북구,45
20200304,도봉구,40
20200304,강북구,52
20200304,노원구,43
20200304,강서구,51
20200304,구로구,45
20200304,영등포구,43
20200304,동작구,53
20200304,관악구,44
20200304,금천구,47
20200304,양천구,50
20200304,강남구,41
20200304,서초구,52
20200304,송파구,44
20200304,강동구,48
20200305,중구,35
20200305,종로구,37
20200305,용산구,41
20200305,은평구,35
20200305,서대문구,39
20200305,마포구,33
20200305,광진구,35
20200305,성동구,35
20200305,중랑구,39
20200305,동대문구,34
20200305,성북구,34
20200305,도봉구,30
20200305,강북구,42
20200305,노원구,35
20200305,강서구,38
20200305,구로구,31
20200305,영등포구,33
20200305,동작구,44
20200305,관악구,37
20200305,금천구,37
20200305,양천구,39
20200305,강남구,33
20200305,서초구,38
20200305,송파구,36
20200305,강동구,42
20200306,중구,37
20200306,종로구,39
20200306,용산구,39
20200306,은평구,39
20200306,서대문구,49
20200306,마포구,38
20200306,광진구,41
20200306,성동구,36
20200306,중랑구,40
20200306,동대문구,36
20200306,성북구,40
20200306,도봉구,38
20200306,강북구,43
20200306,노원구,33
20200306,강서구,43
20200306,구로구,43
20200306,영등포구,39
20200306,동작구,46
20200306,관악구,39
20200306,금천구,38
20200306,양천구,44
20200306,강남구,33
20200306,서초구,42
20200306,송파구,37
20200306,강동구,43
20200307,중구,53
20200307,종로구,53
20200307,용산구,54
20200307,은평구,55
20200307,서대문구,56
20200307,마포구,49
20200307,광진구,55
20200307,성동구,54
20200307,중랑구,53
20200307,동대문구,49
20200307,성북구,53
20200307,도봉구,48
20200307,강북구,54
20200307,노원구,44
20200307,강서구,61
20200307,구로구,60
20200307,영등포구,53
20200307,동작구,72
20200307,관악구,59
20200307,금천구,57
20200307,양천구,59
20200307,강남구,52
20200307,서초구,71
20200307,송파구,53
20200307,강동구,57
20200308,중구,52
20200308,종로구,52
20200308,용산구,54
20200308,은평구,55
20200308,서대문구,56
20200308,마포구,57
20200308,광진구,59
20200308,성동구,56
20200308,중랑구,57
20200308,동대문구,53
20200308,성북구,55
20200308,도봉구,56
20200308,강북구,58
20200308,노원구,49
20200308,강서구,76
20200308,구로구,69
20200308,영등포구,58
20200308,동작구,67
20200308,관악구,58
20200308,금천구,60
20200308,양천구,72
20200308,강남구,51
20200308,서초구,75
20200308,송파구,55
20200308,강동구,61
20200309,중구,52
20200309,종로구,53
20200309,용산구,60
20200309,은평구,53
20200309,서대문구,56
20200309,마포구,60
20200309,광진구,61
20200309,성동구,61
20200309,중랑구,54
20200309,동대문구,51
20200309,성북구,48
20200309,도봉구,46
20200309,강북구,50
20200309,노원구,47
20200309,강서구,75
20200309,구로구,66
20200309,영등포구,62
20200309,동작구,66
20200309,관악구,56
20200309,금천구,51
20200309,양천구,70
20200309,강남구,55
20200309,서초구,74
20200309,송파구,59
20200309,강동구,64
20200310,중구,38
20200310,종로구,41
20200310,용산구,39
20200310,은평구,43
20200310,서대문구,58
20200310,마포구,44
20200310,광진구,32
20200310,성동구,37
20200310,중랑구,33
20200310,동대문구,31
20200310,성북구,34
20200310,도봉구,31
20200310,강북구,35
20200310,노원구,30
20200310,강서구,57
20200310,구로구,68
20200310,영등포구,45
20200310,동작구,51
20200310,관악구,41
20200310,금천구,45
20200310,양천구,54
20200310,강남구,37
20200310,서초구,56
20200310,송파구,37
20200310,강동구,32
20200311,중구,30
20200311,종로구,32
20200311,용산구,38
20200311,은평구,36
20200311,서대문구,30
20200311,마포구,32
20200311,광진구,36
20200311,성동구,32
20200311,중랑구,34
20200311,동대문구,29
20200311,성북구,35
20200311,도봉구,31
20200311,강북구,37
20200311,노원구,23
20200311,강서구,35
20200311,구로구,38
20200311,영등포구,31
20200311,동작구,40
20200311,관악구,36
20200311,금천구,32
20200311,양천구,36
20200311,강남구,32
20200311,서초구,33
20200311,송파구,35
20200311,강동구,36
20200312,중구,31
20200312,종로구,33
20200312,용산구,36
20200312,은평구,34
20200312,서대문구,39
20200312,마포구,32
20200312,광진구,36
20200312,성동구,32
20200312,중랑구,34
20200312,동대문구,30
20200312,성북구,37
20200312,도봉구,31
20200312,강북구,38
20200312,노원구,28
20200312,강서구,33
20200312,구로구,39
20200312,영등포구,31
20200312,동작구,37
20200312,관악구,36
20200312,금천구,30
20200312,양천구,37
20200312,강남구,31
20200312,서초구,34
20200312,송파구,32
20200312,강동구,33
20200313,중구,28
20200313,종로구,30
20200313,용산구,34
20200313,은평구,142
20200313,서대문구,37
20200313,마포구,29
20200313,광진구,37
20200313,성동구,30
20200313,중랑구,31
20200313,동대문구,28
20200313,성북구,31
20200313,도봉구,27
20200313,강북구,33
20200313,노원구,32
20200313,강서구,31
20200313,구로구,35
20200313,영등포구,29
20200313,동작구,38
20200313,관악구,33
20200313,금천구,30
20200313,양천구,35
20200313,강남구,28
20200313,서초구,32
20200313,송파구,32
20200313,강동구,33
20200314,중구,33
20200314,종로구,35
20200314,용산구,39
20200314,은평구,37
20200314,서대문구,44
20200314,마포구,35
20200314,광진구,36
20200314,성동구,34
20200314,중랑구,36
20200314,동대문구,32
20200314,성북구,40
20200314,도봉구,34
20200314,강북구,39
20200314,노원구,39
20200314,강서구,39
20200314,구로구,44
20200314,영등포구,34
20200314,동작구,42
20200314,관악구,39
20200314,금천구,34
20200314,양천구,39
20200314,강남구,33
20200314,서초구,41
20200314,송파구,35
20200314,강동구,37
20200315,중구,37
20200315,종로구,40
20200315,용산구,42
20200315,은평구,46
20200315,서대문구,50
20200315,마포구,37
20200315,광진구,43
20200315,성동구,41
20200315,중랑구,41
20200315,동대문구,36
20200315,성북구,46
20200315,도봉구,39
20200315,강북구,44
20200315,노원구,46
20200315,강서구,43
20200315,구로구,50
20200315,영등포구,37
20200315,동작구,49
20200315,관악구,42
20200315,금천구,39
20200315,양천구,44
20200315,강남구,36
20200315,서초구,43
20200315,송파구,42
20200315,강동구,41
20200316,중구,21
20200316,종로구,23
20200316,용산구,23
20200316,은평구,24
20200316,서대문구,26
20200316,마포구,23
20200316,광진구,22
20200316,성동구,22
20200316,중랑구,24
20200316,동대문구,20
20200316,성북구,29
20200316,도봉구,20
20200316,강북구,27
20200316,노원구,27
20200316,강서구,27
20200316,구로구,26
20200316,영등포구,22
20200316,동작구,28
20200316,관악구,27
20200316,금천구,24
20200316,양천구,26
20200316,강남구,21
20200316,서초구,19
20200316,송파구,24
20200316,강동구,25
20200317,중구,44
20200317,종로구,46
20200317,용산구,50
20200317,은평구,51
20200317,서대문구,56
20200317,마포구,45
20200317,광진구,48
20200317,성동구,43
20200317,중랑구,46
20200317,동대문구,42
20200317,성북구,49
20200317,도봉구,44
20200317,강북구,51
20200317,노원구,49
20200317,강서구,49
20200317,구로구,62
20200317,영등포구,45
20200317,동작구,55
20200317,관악구,53
20200317,금천구,47
20200317,양천구,51
20200317,강남구,44
20200317,서초구,56
20200317,송파구,40
20200317,강동구,64
20200318,중구,59
20200318,종로구,64
20200318,용산구,54
20200318,은평구,62
20200318,서대문구,68
20200318,마포구,53
20200318,광진구,59
20200318,성동구,59
20200318,중랑구,58
20200318,동대문구,57
20200318,성북구,64
20200318,도봉구,53
20200318,강북구,57
20200318,노원구,67
20200318,강서구,68
20200318,구로구,74
20200318,영등포구,57
20200318,동작구,60
20200318,관악구,60
20200318,금천구,54
20200318,양천구,69
20200318,강남구,53
20200318,서초구,65
20200318,송파구,54
20200318,강동구,57
20200319,중구,53
20200319,종로구,56
20200319,용산구,64
20200319,은평구,69
20200319,서대문구,74
20200319,마포구,55
20200319,광진구,65
20200319,성동구,57
20200319,중랑구,60
20200319,동대문구,52
20200319,성북구,71
20200319,도봉구,60
20200319,강북구,62
20200319,노원구,61
20200319,강서구,62
20200319,구로구,75
20200319,영등포구,52
20200319,동작구,66
20200319,관악구,63
20200319,금천구,55
20200319,양천구,62
20200319,강남구,49
20200319,서초구,68
20200319,송파구,57
20200319,강동구,56
20200320,중구,34
20200320,종로구,38
20200320,용산구,44
20200320,은평구,46
20200320,서대문구,50
20200320,마포구,39
20200320,광진구,47
20200320,성동구,36
20200320,중랑구,43
20200320,동대문구,35
20200320,성북구,49
20200320,도봉구,39
20200320,강북구,43
20200320,노원구,42
20200320,강서구,40
20200320,구로구,53
20200320,영등포구,37
20200320,동작구,46
20200320,관악구,44
20200320,금천구,38
20200320,양천구,42
20200320,강남구,37
20200320,서초구,46
20200320,송파구,41
20200320,강동구,40
20200321,중구,47
20200321,종로구,53
20200321,용산구,54
20200321,은평구,59
20200321,서대문구,62
20200321,마포구,48
20200321,광진구,57
20200321,성동구,46
20200321,중랑구,0
20200321,동대문구,46
20200321,성북구,60
20200321,도봉구,52
20200321,강북구,58
20200321,노원구,55
20200321,강서구,53
20200321,구로구,65
20200321,영등포구,48
20200321,동작구,57
20200321,관악구,54
20200321,금천구,45
20200321,양천구,54
20200321,강남구,46
20200321,서초구,59
20200321,송파구,50
20200321,강동구,51
20200322,중구,37
20200322,종로구,41
20200322,용산구,42
20200322,은평구,44
20200322,서대문구,44
20200322,마포구,36
20200322,광진구,42
20200322,성동구,37
20200322,중랑구,0
20200322,동대문구,37
20200322,성북구,40
20200322,도봉구,38
20200322,강북구,42
20200322,노원구,42
20200322,강서구,39
20200322,구로구,49
20200322,영등포구,36
20200322,동작구,48
20200322,관악구,41
20200322,금천구,38
20200322,양천구,41
20200322,강남구,37
20200322,서초구,45
20200322,송파구,40
20200322,강동구,41
20200323,중구,44
20200323,종로구,46
20200323,용산구,50
20200323,은평구,50
20200323,서대문구,55
20200323,마포구,45
20200323,광진구,52
20200323,성동구,45
20200323,중랑구,52
20200323,동대문구,43
20200323,성북구,50
20200323,도봉구,45
20200323,강북구,49
20200323,노원구,49
20200323,강서구,54
20200323,구로구,62
20200323,영등포구,45
20200323,동작구,52
20200323,관악구,48
20200323,금천구,45
20200323,양천구,53
20200323,강남구,43
20200323,서초구,52
