광역시도명,시군구명,날짜,시간대별 시간,강수 유형명,습도값,강수량 값,기온값,풍속값,바람강도 유형명,동쪽서쪽바람유형명,풍향값,풍향카테고리명,한식,분식,카페/디저트,돈까스/일식,회,치킨,피자,아시안/양식,중식,족발/보쌈,야식,찜탕,도시락,패스트푸드
서울특별시,관악구,2020-01-02,3,없음,66,0,3.3,0.8,약,east,221,SW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,8,없음,66,0,2.4,1.9,약,east,297,WNW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,10,없음,71,0,1.4,1.3,약,east,249,WSW,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,11,없음,71,0,1.2,0.8,약,east,289,WNW,1,0,4,0,0,0,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,12,없음,72,0,1.2,0.9,약,east,257,WSW,2,0,6,0,0,0,0,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,13,없음,74,0,1.1,1.1,약,east,248,WSW,0,0,4,0,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,14,없음,77,0,0.4,1.3,약,east,250,WSW,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,15,없음,72,0,-0.5,0.8,약,east,251,WSW,2,0,4,0,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,16,없음,77,0,-0.8,1,약,east,321,NW,0,0,3,0,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,17,없음,81,0,-1.4,0.5,약,east,284,WNW,0,0,3,0,0,3,1,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,18,없음,80,0,-1.5,0.9,약,east,3,N,2,0,4,0,0,4,1,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,19,없음,81,0,-1.9,0.2,약,east,249,WSW,0,0,8,0,0,6,5,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,20,없음,81,0,-2,0.3,약,east,314,NW,1,0,9,0,0,3,2,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-02,21,없음,84,0,-2.8,0.1,약,east,12,NNE,2,1,6,0,1,7,3,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-02,22,없음,82,0,-2.6,0.3,약,east,2,N,0,0,7,0,0,6,2,0,0,0,0,0,0,1
서울특별시,관악구,2020-01-02,23,없음,75,0,-1.7,1,약,east,312,NW,1,0,0,0,0,3,1,0,0,0,0,0,0,0
서울특별시,구로구,2020-01-02,0,없음,65,0,2.4,0.7,약,east,81,E,0,4,0,1,0,12,2,0,0,5,0,1,0,0
서울특별시,구로구,2020-01-02,1,없음,62,0,3.2,0.6,약,east,152,SSE,0,1,0,2,0,4,2,0,0,0,0,0,0,0
서울특별시,구로구,2020-01-02,2,없음,63,0,4,0.7,약,east,230,SW,0,0,0,0,0,2,1,0,0,0,0,0,0,0
서울특별시,구로구,2020-01-02,9,없음,71,0,3.3,0.9,약,east,328,NNW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,구로구,2020-01-02,10,없음,75,0,3.1,1.5,약,east,306,NW,3,3,4,1,0,0,0,0,0,0,0,0,0,9
서울특별시,구로구,2020-01-02,11,없음,78,0,3,1.4,약,east,278,W,11,11,7,3,0,0,3,1,2,1,0,0,3,18
서울특별시,구로구,2020-01-02,12,없음,82,0,2.5,0.8,약,east,194,SSW,7,15,11,3,0,15,7,1,6,4,1,2,0,23
서울특별시,구로구,2020-01-02,13,없음,85,0,2.3,0.9,약,east,233,SW,17,18,4,4,0,6,8,2,1,3,0,1,2,22
서울특별시,구로구,2020-01-02,14,없음,82,0,1.3,1.4,약,east,196,SSW,13,10,9,5,0,17,6,2,2,2,1,3,0,10
서울특별시,구로구,2020-01-02,15,없음,76,0,1.3,2,약,east,298,WNW,9,6,10,3,0,14,6,4,3,3,1,0,0,12
서울특별시,구로구,2020-01-02,16,없음,77,0,0.7,1.5,약,east,334,NNW,4,10,10,5,1,26,8,0,3,4,2,3,0,13
서울특별시,구로구,2020-01-02,17,없음,82,0,0.7,0.9,약,east,298,WNW,11,20,12,8,0,42,9,3,1,12,5,4,0,18
서울특별시,구로구,2020-01-02,18,없음,85,0,-0.1,0.5,약,east,198,SSW,25,23,7,12,2,81,13,2,6,17,6,10,0,23
서울특별시,구로구,2020-01-02,19,없음,86,0,0.1,0.7,약,east,315,NW,24,38,9,11,2,75,17,1,4,28,8,4,0,18
서울특별시,구로구,2020-01-02,20,없음,87,0,-0.4,0.6,약,east,227,SW,14,11,11,6,3,57,14,0,4,12,3,3,1,23
서울특별시,구로구,2020-01-02,21,없음,89,0,-0.4,0.5,약,east,35,NE,12,12,14,2,1,48,9,1,7,10,5,2,0,11
서울특별시,구로구,2020-01-02,22,없음,90,0,-0.6,0.5,약,east,197,SSW,3,9,5,1,0,36,4,1,3,8,3,6,0,9
서울특별시,구로구,2020-01-02,23,없음,90,0,0,0.7,약,east,282,WNW,4,4,1,2,0,34,10,0,5,5,2,0,0,10
서울특별시,금천구,2020-01-02,0,없음,97,0,1,0.1,약,east,331,NNW,0,1,0,0,0,5,0,0,0,0,1,0,0,0
서울특별시,금천구,2020-01-02,1,없음,97,0,1.9,0.3,약,east,316,NW,0,0,0,0,0,5,0,0,0,1,0,0,0,0
서울특별시,금천구,2020-01-02,10,없음,98,0,0.7,1.3,약,east,207,SSW,0,3,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,금천구,2020-01-02,11,없음,98,0,0.5,0.5,약,east,160,SSE,5,21,0,0,0,2,1,0,0,1,0,1,0,3
서울특별시,금천구,2020-01-02,12,없음,98,0,0.7,0.6,약,east,192,SSW,1,12,5,1,0,6,2,1,3,0,0,1,0,10
서울특별시,금천구,2020-01-02,13,없음,98,0,0.5,0.6,약,east,202,SSW,2,10,4,3,0,2,0,3,3,1,0,0,0,4
서울특별시,금천구,2020-01-02,14,없음,98,0,0.4,2.6,약,east,178,S,5,13,2,2,0,1,1,2,0,1,1,0,0,6
서울특별시,금천구,2020-01-02,15,없음,98,0,-0.2,0.6,약,east,116,ESE,2,13,3,1,0,4,0,3,3,1,2,1,0,6
서울특별시,금천구,2020-01-02,16,없음,98,0,-1.8,0.1,약,east,56,NE,2,11,2,1,0,3,0,1,1,0,3,0,0,2
서울특별시,금천구,2020-01-02,17,없음,98,0,-2.8,1.8,약,east,204,SSW,1,13,2,2,0,2,1,1,2,3,4,0,0,3
서울특별시,금천구,2020-01-02,18,없음,98,0,-3.1,1.6,약,east,197,SSW,7,29,2,0,0,11,2,3,5,12,11,5,1,4
서울특별시,금천구,2020-01-02,19,없음,98,0,-3.6,1.9,약,east,206,SSW,10,18,6,2,0,14,1,4,4,6,7,3,0,6
서울특별시,금천구,2020-01-02,20,없음,98,0,-4.1,1.7,약,east,202,SSW,5,13,5,1,0,12,4,3,4,6,6,1,0,3
서울특별시,금천구,2020-01-02,21,없음,93,0,-4.4,2.1,약,east,205,SSW,2,14,2,0,0,11,1,2,0,2,7,1,0,3
서울특별시,금천구,2020-01-02,22,없음,94,0,-4.6,1.9,약,east,207,SSW,2,12,0,0,0,10,0,0,0,7,5,0,0,3
서울특별시,금천구,2020-01-02,23,없음,83,0,-3.6,1.6,약,east,203,SSW,2,1,0,0,0,6,3,0,0,7,8,0,0,0
서울특별시,동작구,2020-01-02,0,없음,68,0,1.4,0.5,약,east,67,ENE,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,1,없음,65,0,2.5,0.3,약,east,126,SE,0,0,0,0,0,2,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,2,없음,65,0,3.2,0.2,약,east,328,NNW,0,0,0,0,0,7,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,9,없음,70,0,1.9,1.3,약,east,288,WNW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,10,없음,71,0,1.4,1.3,약,east,249,WSW,0,1,0,0,0,1,0,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,11,없음,71,0,1.2,0.8,약,east,289,WNW,0,0,0,0,0,2,1,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,12,없음,72,0,1.2,0.9,약,east,257,WSW,1,1,0,0,0,1,1,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-02,13,없음,74,0,1.1,1.1,약,east,248,WSW,0,0,0,0,0,0,2,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-02,14,없음,77,0,0.4,1.3,약,east,250,WSW,0,1,2,0,0,0,2,0,0,1,0,0,0,0
서울특별시,동작구,2020-01-02,15,없음,72,0,-0.5,0.8,약,east,251,WSW,1,0,0,0,0,1,1,1,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,16,없음,77,0,-0.8,1,약,east,321,NW,1,1,2,0,0,1,3,0,0,2,0,0,0,0
서울특별시,동작구,2020-01-02,17,없음,81,0,-1.4,0.5,약,east,284,WNW,0,1,0,0,0,5,5,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-02,18,없음,80,0,-1.5,0.9,약,east,3,N,1,0,5,0,1,7,8,2,0,7,0,0,0,0
서울특별시,동작구,2020-01-02,19,없음,81,0,-1.9,0.2,약,east,249,WSW,0,0,5,0,0,6,6,4,0,3,0,0,0,1
서울특별시,동작구,2020-01-02,20,없음,81,0,-2,0.3,약,east,314,NW,1,0,9,0,0,5,6,0,0,1,0,1,0,0
서울특별시,동작구,2020-01-02,21,없음,84,0,-2.8,0.1,약,east,12,NNE,1,0,8,0,0,3,1,0,0,0,0,0,0,0
서울특별시,동작구,2020-01-02,22,없음,82,0,-2.6,0.3,약,east,2,N,0,0,1,0,0,5,2,1,0,1,0,0,0,0
서울특별시,동작구,2020-01-02,23,없음,75,0,-1.7,1,약,east,312,NW,1,0,0,0,2,3,1,0,0,0,0,0,0,0
서울특별시,마포구,2020-01-02,16,없음,83,0,-1.9,0.7,약,east,294,WNW,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,11,없음,72,0,0.1,0.7,약,east,329,NNW,0,0,2,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,13,없음,74,0,-0.2,0.9,약,east,305,NW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,14,없음,78,0,-0.5,1,약,east,287,WNW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,17,없음,87,0,-2.3,0.1,약,east,10,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,20,없음,89,0,-3.3,0.4,약,east,352,N,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,21,없음,91,0,-3.4,0.6,약,east,19,NNE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서대문구,2020-01-02,22,없음,88,0,-3.5,0.5,약,east,20,NNE,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,0,없음,64,0,2,1.4,약,east,109,ESE,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,8,없음,63,0,3.5,1.9,약,east,316,NW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,13,없음,72,0,2.5,0.7,약,east,220,SW,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,15,없음,69,0,1,2.2,약,east,313,NW,0,0,0,0,0,2,1,0,0,2,0,0,0,0
서울특별시,서초구,2020-01-02,16,없음,76,0,0.4,1.7,약,east,310,NW,0,0,0,0,0,1,2,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,18,없음,83,0,-0.4,0.6,약,east,331,NNW,0,0,0,0,0,2,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,19,없음,90,0,-0.2,0.7,약,east,278,W,0,0,0,0,0,4,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,20,없음,86,0,-0.5,1,약,east,183,S,0,0,0,0,0,4,1,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,21,없음,91,0,-0.7,0.8,약,east,210,SSW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,서초구,2020-01-02,23,없음,84,0,0.1,1.1,약,east,333,NNW,0,0,0,0,0,0,2,0,0,0,0,0,0,0
서울특별시,성북구,2020-01-02,11,없음,63,0,2.3,0.9,약,east,282,WNW,0,0,1,0,0,0,0,0,0,0,0,0,1,0
서울특별시,성북구,2020-01-02,12,없음,65,0,2.2,1.3,약,east,280,W,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,성북구,2020-01-02,16,없음,77,0,0.3,0.2,약,east,319,NW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,성북구,2020-01-02,17,없음,73,0,0.8,0.4,약,east,111,ESE,0,0,0,0,1,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-02,0,없음,61,0,2.5,0.9,약,east,131,SE,0,0,0,0,0,0,0,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-02,9,없음,70,0,3.1,1.4,약,east,277,W,0,1,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-02,10,없음,70,0,2.8,1.3,약,east,276,W,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,양천구,2020-01-02,11,없음,72,0,2.7,1.2,약,east,274,W,0,2,1,1,0,0,0,0,0,1,0,0,0,1
서울특별시,양천구,2020-01-02,12,없음,71,0,2.5,0.9,약,east,280,W,0,2,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-02,13,없음,74,0,2.2,1.7,약,east,282,WNW,0,2,2,0,0,0,1,0,0,0,0,1,0,0
서울특별시,양천구,2020-01-02,14,없음,78,0,1.5,1.9,약,east,278,W,2,1,2,1,0,2,0,0,0,0,0,0,0,1
서울특별시,양천구,2020-01-02,15,없음,80,0,0.8,1.2,약,east,262,W,1,2,1,0,0,2,0,0,0,0,0,1,1,2
서울특별시,양천구,2020-01-02,16,없음,83,0,0.1,0.5,약,east,278,W,0,2,2,0,0,1,0,0,0,1,0,0,1,1
서울특별시,양천구,2020-01-02,17,없음,87,0,-0.5,0.1,약,east,334,NNW,1,2,3,3,0,1,1,0,0,0,0,0,1,2
서울특별시,양천구,2020-01-02,18,없음,85,0,-0.5,0.3,약,east,358,N,3,2,2,1,0,8,1,0,0,1,0,0,0,3
서울특별시,양천구,2020-01-02,19,없음,85,0,-0.8,0.4,약,east,339,NNW,1,2,7,5,0,5,1,0,0,0,0,0,0,5
서울특별시,양천구,2020-01-02,20,없음,89,0,-1,0.7,약,east,305,NW,2,1,7,0,2,6,0,0,0,1,0,0,0,1
서울특별시,양천구,2020-01-02,21,없음,91,0,-1,0.7,약,east,352,N,1,0,6,0,0,2,0,0,0,0,1,0,0,3
서울특별시,양천구,2020-01-02,22,없음,88,0,-1.2,0.4,약,east,282,WNW,0,0,0,0,1,1,0,0,0,0,1,0,0,0
서울특별시,양천구,2020-01-02,23,없음,79,0,-0.2,1.3,약,east,265,W,0,2,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-02,0,없음,61,0,2.5,0.9,약,east,131,SE,2,1,0,0,0,12,0,0,0,1,1,1,0,0
서울특별시,영등포구,2020-01-02,1,없음,59,0,3.1,1.2,약,east,182,S,0,2,0,0,0,13,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-02,2,없음,58,0,4.2,0.9,약,east,143,SE,0,0,0,0,0,5,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-02,9,없음,70,0,3.1,1.4,약,east,277,W,2,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,영등포구,2020-01-02,10,없음,70,0,2.8,1.3,약,east,276,W,2,3,1,0,0,0,0,1,0,0,0,0,1,1
서울특별시,영등포구,2020-01-02,11,없음,72,0,2.7,1.2,약,east,274,W,6,9,0,0,0,0,0,4,1,3,0,0,3,1
서울특별시,영등포구,2020-01-02,12,없음,71,0,2.5,0.9,약,east,280,W,7,6,1,0,0,7,0,11,0,0,0,1,3,1
서울특별시,영등포구,2020-01-02,13,없음,74,0,2.2,1.7,약,east,282,WNW,0,3,0,0,0,3,0,5,0,1,0,0,0,4
서울특별시,영등포구,2020-01-02,14,없음,78,0,1.5,1.9,약,east,278,W,4,1,1,0,0,2,2,9,0,0,1,0,1,1
서울특별시,영등포구,2020-01-02,15,없음,80,0,0.8,1.2,약,east,262,W,3,2,1,0,0,4,2,2,0,2,0,0,1,2
서울특별시,영등포구,2020-01-02,16,없음,83,0,0.1,0.5,약,east,278,W,4,7,0,0,0,11,3,2,0,0,1,0,1,2
서울특별시,영등포구,2020-01-02,17,없음,87,0,-0.5,0.1,약,east,334,NNW,5,2,0,0,0,8,3,5,1,6,0,0,0,4
서울특별시,영등포구,2020-01-02,18,없음,85,0,-0.5,0.3,약,east,358,N,4,12,0,0,0,19,7,11,0,5,2,0,4,4
서울특별시,영등포구,2020-01-02,19,없음,85,0,-0.8,0.4,약,east,339,NNW,10,10,2,0,0,23,7,7,4,9,6,3,2,9
서울특별시,영등포구,2020-01-02,20,없음,89,0,-1,0.7,약,east,305,NW,4,9,0,0,1,19,4,10,1,3,1,0,0,3
서울특별시,영등포구,2020-01-02,21,없음,91,0,-1,0.7,약,east,352,N,5,3,0,1,0,13,13,1,1,6,1,1,0,2
서울특별시,영등포구,2020-01-02,22,없음,88,0,-1.2,0.4,약,east,282,WNW,2,6,0,0,0,20,6,1,2,4,1,0,0,0
서울특별시,영등포구,2020-01-02,23,없음,79,0,-0.2,1.3,약,east,265,W,1,0,0,0,0,9,2,0,0,0,1,0,0,0
서울특별시,은평구,2020-01-02,0,없음,61,0,1.4,1.2,약,east,49,NE,0,0,0,0,3,7,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-02,10,없음,70,0,-0.4,0.6,약,east,10,N,0,2,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,은평구,2020-01-02,11,없음,72,0,0.1,0.7,약,east,329,NNW,2,8,0,4,0,0,0,0,0,0,0,0,0,2
서울특별시,은평구,2020-01-02,12,없음,71,0,-0.1,0.4,약,east,342,NNW,3,6,0,15,1,0,0,1,0,0,0,0,0,0
서울특별시,은평구,2020-01-02,13,없음,74,0,-0.2,0.9,약,east,305,NW,1,6,0,9,1,0,0,0,0,0,0,1,0,2
서울특별시,은평구,2020-01-02,14,없음,78,0,-0.5,1,약,east,287,WNW,1,6,0,5,1,2,0,0,0,0,0,0,0,2
서울특별시,은평구,2020-01-02,15,없음,80,0,-1.6,0.8,약,east,293,WNW,0,2,2,3,0,2,0,0,0,1,0,0,0,2
서울특별시,은평구,2020-01-02,16,없음,83,0,-1.9,0.7,약,east,294,WNW,1,4,0,4,0,7,0,0,0,0,0,0,0,2
서울특별시,은평구,2020-01-02,17,없음,87,0,-2.3,0.1,약,east,10,N,3,6,0,8,0,8,0,0,0,5,0,0,0,2
서울특별시,은평구,2020-01-02,18,없음,85,0,-2.2,0.3,약,east,171,S,4,13,0,7,4,16,0,0,0,8,0,0,0,0
서울특별시,은평구,2020-01-02,19,없음,85,0,-2.8,0.9,약,east,9,N,3,6,0,4,4,12,0,1,0,6,0,2,0,1
서울특별시,은평구,2020-01-02,20,없음,89,0,-3.3,0.4,약,east,352,N,0,8,1,6,1,8,0,1,0,8,0,0,0,2
서울특별시,은평구,2020-01-02,21,없음,91,0,-3.4,0.6,약,east,19,NNE,0,2,1,2,2,27,0,0,0,4,0,1,0,1
서울특별시,은평구,2020-01-02,22,없음,88,0,-3.5,0.5,약,east,20,NNE,0,6,0,0,2,10,0,0,0,5,0,0,0,0
서울특별시,은평구,2020-01-02,23,없음,79,0,-2.5,0.5,약,east,319,NW,0,0,0,0,2,11,0,0,0,3,0,0,0,0
서울특별시,강남구,2020-01-03,10,없음,45,0,3,1.8,약,east,272,W,0,0,0,0,0,0,0,0,0,2,0,0,0,0
서울특별시,강남구,2020-01-03,15,없음,68,0,0.6,0,약,none,0,N,0,0,0,0,0,0,0,0,0,1,0,0,0,0
서울특별시,강북구,2020-01-03,14,없음,62,0,-0.1,0.7,약,east,21,NNE,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-03,15,없음,64,0,-1,1.3,약,east,2,N,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-03,16,없음,64,0,-1.3,0.7,약,east,325,NW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-03,17,없음,67,0,-1.6,0.7,약,east,347,NNW,0,0,0,0,0,1,2,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-03,19,없음,69,0,-1.9,0.8,약,east,343,NNW,1,0,0,0,0,0,2,0,0,2,1,0,0,0
서울특별시,강북구,2020-01-03,20,없음,67,0,-1.4,0.6,약,east,336,NNW,0,0,0,0,0,0,1,0,0,0,0,0,0,0
서울특별시,강북구,2020-01-03,21,없음,68,0,-1.3,0.8,약,east,313,NW,0,1,0,0,0,0,1,0,0,1,0,0,0,0
서울특별시,강서구,2020-01-03,1,없음,56,0,1.5,1.3,약,east,274,W,0,0,0,0,1,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-03,14,없음,55,0,-0.1,0.2,약,east,339,NNW,1,0,0,0,0,0,0,0,0,0,0,0,0,0
서울특별시,강서구,2020-01-03,22,없음,62,0,0.7,0.3,약,east,11,N,0,0,1,0,0,0,0,0,0,0,1,0,0,0
서울특별시,관악구,2020-01-03,0,없음,68,0,-0.8,1,약,east,360,N,0,0,0,0,0,5,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,1,없음,50,0,0.2,1.5,약,east,303,WNW,0,0,0,0,0,7,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,2,없음,46,0,1.3,1.5,약,east,298,WNW,0,0,0,0,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,10,없음,52,0,0.8,0.8,약,east,238,WSW,0,0,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,11,없음,59,0,0,0.8,약,east,208,SSW,0,0,3,0,0,2,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,13,없음,66,0,-0.9,0,약,none,0,N,1,0,5,0,0,3,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,14,없음,67,0,-0.9,0,약,none,0,N,0,0,7,0,0,1,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,15,없음,71,0,-1.2,0,약,none,0,N,1,0,8,0,0,3,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,16,없음,73,0,-1.7,0,약,none,0,N,0,0,5,0,0,1,0,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,17,없음,75,0,-1.9,0,약,none,0,N,0,0,5,0,0,2,0,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-03,18,없음,75,0,-2.3,0.4,약,east,259,W,1,0,11,0,0,10,1,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,19,없음,73,0,-1.5,0.7,약,east,180,S,2,0,10,0,0,7,2,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,20,없음,74,0,-0.9,0.7,약,east,62,ENE,0,0,20,0,0,16,3,1,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,21,없음,72,0,-0.8,0.7,약,east,40,NE,1,0,20,0,0,8,3,0,0,0,0,0,0,0
서울특별시,관악구,2020-01-03,22,없음,74,0,-0.8,0.8,약,east,55,NE,0,0,11,0,0,14,2,0,0,1,0,0,0,0
서울특별시,관악구,2020-01-03,23,없음,73,0,-0.1,0.9,약,east,43,NE,0,0,0,0,0,9,2,0,0,2,0,0,0,0
서울특별시,구로구,2020-01-03,0,없음,77,0,0.9,1.9,약,east,360,N,1,6,1,0,0,10,2,0,0,2,2,0,0,0
서울특별시,구로구,2020-01-03,1,없음,61,0,2.4,1.1,약,east,276,W,0,0,1,0,0,2,2,0,0,3,0,1,0,0
서울특별시,구로구,2020-01-03,2,없음,55,0,2.8,1.1,약,east,302,WNW,1,0,0,0,0,1,0,0,0,2,0,0,0,0
서울특별시,구로구,2020-01-03,9,없음,53,0,2.6,1.2,약,east,205,SSW,0,0,0,0,0,0,0,0,0,0,0,0,0,1
서울특별시,구로구,2020-01-03,10,없음,60,0,2,1.3,약,east,190,S,4,2,6,0,0,0,0,2,0,0,0,0,0,18
서울특별시,구로구,2020-01-03,11,없음,66,0,1.6,1.4,약,east,192,SSW,8,18,11,6,0,2,5,2,2,2,2,2,2,35
서울특별시,구로구,2020-01-03,13,없음,73,0,0.6,1.1,약,east,196,SSW,9,16,10,10,1,8,5,3,3,3,2,2,1,20
서울특별시,구로구,2020-01-03,14,없음,77,0,0.2,1,약,east,200,SSW,9,10,6,5,0,16,2,1,2,5,1,0,1,18
서울특별시,구로구,2020-01-03,15,없음,80,0,-0.1,1.3,약,east,189,S,5,11,10,3,0,16,7,1,3,5,1,0,0,25
서울특별시,구로구,2020-01-03,16,없음,82,0,-0.3,0.9,약,east,189,S,9,7,5,2,2,20,4,1,1,2,1,2,0,14
서울특별시,구로구,2020-01-03,17,없음,84,0,-0.7,1.9,약,east,175,S,18,20,4,3,2,41,10,2,2,13,2,6,0,17
서울특별시,구로구,2020-01-03,18,없음,85,0,-0.8,0.1,약,east,298,WNW,36,24,5,12,4,69,16,3,13,28,12,7,1,23
서울특별시,구로구,2020-01-03,19,없음,86,0,-0.3,0.9,약,east,188,S,34,26,2,18,3,105,9,2,10,33,14,4,0,30
서울특별시,구로구,2020-01-03,20,없음,86,0,0,0.2,약,east,158,SSE,29,21,11,7,4,94,8,0,8,16,7,3,0,24
서울특별시,구로구,2020-01-03,21,없음,83,0,0.3,0.6,약,east,171,S,20,15,9,3,6,77,11,3,9,12,7,2,0,19
서울특별시,구로구,2020-01-03,22,없음,83,0,0.8,0.9,약,east,47,NE,8,3,4,4,2,76,8,2,7,13,5,2,0,15
서울특별시,구로구,2020-01-03,23,없음,82,0,1.7,0.3,약,east,349,N,9,9,2,4,1,52,5,0,3,7,4,1,0,8
서울특별시,금천구,2020-01-03,0,없음,83,0,0.1,0.3,약,east,67,ENE,0,1,2,0,0,9,0,0,0,4,0,0,0,0
서울특별시,금천구,2020-01-03,1,없음,63,0,1.1,1.4,약,east,349,N,0,0,1,0,0,1,0,0,0,1,2,1,0,0
서울특별시,금천구,2020-01-03,10,없음,69,0,-1.9,2.2,약,east,206,SSW,0,4,1,0,0,0,0,0,0,0,0,0,0,0
서울특별시,금천구,2020-01-03,11,없음,67,0,-2.5,2.1,약,east,208,SSW,1,22,1,0,0,5,1,0,3,0,0,0,0,5
서울특별시,금천구,2020-01-03,13,없음,59,0,-3.1,2.6,약,east,206,SSW,1,15,3,1,0,0,0,3,3,0,0,0,0,9
서울특별시,금천구,2020-01-03,14,없음,48,0,-3.3,2.4,약,east,202,SSW,3,5,2,2,0,0,1,1,1,1,0,0,0,6
서울특별시,금천구,2020-01-03,15,없음,59,0,-3.3,2.8,약,east,204,SSW,3,12,3,0,0,1,2,2,3,0,0,0,0,4
서울특별시,금천구,2020-01-03,16,없음,72,0,-3.5,2.5,약,east,202,SSW,1,9,2,0,0,4,0,2,2,1,2,0,0,5
서울특별시,금천구,2020-01-03,17,없음,76,0,-3.3,2.6,약,east,207,SSW,6,20,2,1,0,6,1,2,0,4,6,1,0,5
